timesteps,ep_rew_mean,ep_len_mean
51,-6.3,50.0
52,-6.3,50.0
53,-6.3,50.0
54,-6.3,50.0
55,-6.3,50.0
56,-6.3,50.0
57,-6.3,50.0
58,-6.3,50.0
59,-6.3,50.0
60,-6.3,50.0
61,-6.3,50.0
62,-6.3,50.0
63,-6.3,50.0
64,-6.3,50.0
65,-6.3,50.0
66,-6.3,50.0
67,-6.3,50.0
68,-6.3,50.0
69,-6.3,50.0
70,-6.3,50.0
71,-6.3,50.0
72,-6.3,50.0
73,-6.3,50.0
74,-6.3,50.0
75,-6.3,50.0
76,-6.3,50.0
77,-6.3,50.0
78,-6.3,50.0
79,-6.3,50.0
80,-6.3,50.0
81,-6.3,50.0
82,-6.3,50.0
83,-6.3,50.0
84,-6.3,50.0
85,-6.3,50.0
86,-6.3,50.0
87,-6.3,50.0
88,-6.3,50.0
89,-6.3,50.0
90,-6.3,50.0
91,-6.3,50.0
92,-6.3,50.0
93,-6.3,50.0
94,-6.3,50.0
95,-6.3,50.0
96,-6.3,50.0
97,-6.3,50.0
98,-6.3,50.0
99,-6.3,50.0
100,-6.3,50.0
101,-6.6,50.0
102,-6.6,50.0
103,-6.6,50.0
104,-6.6,50.0
105,-6.6,50.0
106,-6.6,50.0
107,-6.6,50.0
108,-6.6,50.0
109,-6.6,50.0
110,-6.6,50.0
111,-6.6,50.0
112,-6.6,50.0
113,-6.6,50.0
114,-6.6,50.0
115,-6.6,50.0
116,-6.6,50.0
117,-6.6,50.0
118,-6.6,50.0
119,-6.6,50.0
120,-6.6,50.0
121,-6.6,50.0
122,-6.6,50.0
123,-6.6,50.0
124,-6.6,50.0
125,-6.6,50.0
126,-6.6,50.0
127,-6.6,50.0
128,-6.6,50.0
129,-6.6,50.0
130,-6.6,50.0
131,-6.6,50.0
132,-6.6,50.0
133,-6.6,50.0
134,-6.6,50.0
135,-6.6,50.0
136,-6.6,50.0
137,-6.6,50.0
138,-6.6,50.0
139,-6.6,50.0
140,-6.6,50.0
141,-6.6,50.0
142,-6.6,50.0
143,-6.6,50.0
144,-6.6,50.0
145,-6.6,50.0
146,-6.6,50.0
147,-6.6,50.0
148,-6.6,50.0
149,-6.6,50.0
150,-6.6,50.0
151,-7.099999999999999,50.0
152,-7.099999999999999,50.0
153,-7.099999999999999,50.0
154,-7.099999999999999,50.0
155,-7.099999999999999,50.0
156,-7.099999999999999,50.0
157,-7.099999999999999,50.0
158,-7.099999999999999,50.0
159,-7.099999999999999,50.0
160,-7.099999999999999,50.0
161,-7.099999999999999,50.0
162,-7.099999999999999,50.0
163,-7.099999999999999,50.0
164,-7.099999999999999,50.0
165,-7.099999999999999,50.0
166,-7.099999999999999,50.0
167,-7.099999999999999,50.0
168,-7.099999999999999,50.0
169,-7.099999999999999,50.0
170,-7.099999999999999,50.0
171,-7.099999999999999,50.0
172,-7.099999999999999,50.0
173,-7.099999999999999,50.0
174,-7.099999999999999,50.0
175,-7.099999999999999,50.0
176,-7.099999999999999,50.0
177,-7.099999999999999,50.0
178,-7.099999999999999,50.0
179,-7.099999999999999,50.0
180,-7.099999999999999,50.0
181,-7.099999999999999,50.0
182,-7.099999999999999,50.0
183,-7.099999999999999,50.0
184,-7.099999999999999,50.0
185,-7.099999999999999,50.0
186,-7.099999999999999,50.0
187,-7.099999999999999,50.0
188,-7.099999999999999,50.0
189,-7.099999999999999,50.0
190,-7.099999999999999,50.0
191,-7.099999999999999,50.0
192,-7.099999999999999,50.0
193,-7.099999999999999,50.0
194,-7.099999999999999,50.0
195,-7.099999999999999,50.0
196,-7.099999999999999,50.0
197,-7.099999999999999,50.0
198,-7.099999999999999,50.0
199,-7.099999999999999,50.0
200,-7.099999999999999,50.0
201,-6.749999999999999,50.0
202,-6.749999999999999,50.0
203,-6.749999999999999,50.0
204,-6.749999999999999,50.0
205,-6.749999999999999,50.0
206,-6.749999999999999,50.0
207,-6.749999999999999,50.0
208,-6.749999999999999,50.0
209,-6.749999999999999,50.0
210,-6.749999999999999,50.0
211,-6.749999999999999,50.0
212,-6.749999999999999,50.0
213,-6.749999999999999,50.0
214,-6.749999999999999,50.0
215,-6.749999999999999,50.0
216,-6.749999999999999,50.0
217,-6.749999999999999,50.0
218,-6.749999999999999,50.0
219,-6.749999999999999,50.0
220,-6.749999999999999,50.0
221,-6.749999999999999,50.0
222,-6.749999999999999,50.0
223,-6.749999999999999,50.0
224,-6.749999999999999,50.0
225,-6.749999999999999,50.0
226,-6.749999999999999,50.0
227,-6.749999999999999,50.0
228,-6.749999999999999,50.0
229,-6.749999999999999,50.0
230,-6.749999999999999,50.0
231,-6.749999999999999,50.0
232,-6.749999999999999,50.0
233,-6.749999999999999,50.0
234,-6.749999999999999,50.0
235,-6.749999999999999,50.0
236,-6.749999999999999,50.0
237,-6.749999999999999,50.0
238,-6.749999999999999,50.0
239,-6.749999999999999,50.0
240,-6.749999999999999,50.0
